"token_data","proto_data","gloss_data","uid_data"
"piaŋa","PPH","a tree: Ganua obovatifolia.(Merr.), Sapotaceae ","11024"
"pica","POC","how much?, how many? ","8048"
"pica pica","POC","a few, several (?) ","8057"
"picak","PMP","crush, press in ","3956"
"picak","PWMP","crush, press in ","3956"
"picak","PCEMP","crush, press in ","3956"
"picak","PEMP","crush, press in ","3956"
"picak","POC","crush, press in ","3956"
"picek","PWMP","blind in one eye ","7619"
"picek","PWMP","dented, having an indentation ","11010"
"picik","PMP","splash, spray, sprinkle ","3957"
"picik","PWMP","splash, spray, sprinkle ","3957"
"picik","PCEMP","splash, spray, sprinkle ","3957"
"picik","PCMP","splash, spray, sprinkle ","3957"
"picik","PEMP","splash, spray, sprinkle ","3957"
"picik","POC","splash, spray, sprinkle ","3957"
"picit","PMP","squeeze out ","3958"
"picit","PWMP","squeeze out ","3958"
"picit","PCEMP","squeeze out ","3958"
"picit","PEMP","squeeze out ","3958"
"picit","POC","squeeze out ","3958"
"picuk","PWMP","dent, dented ","3959"
"pindaŋ","PWMP","preserved meat ","3976"
"pindaq","PWMP","to move, change location ","11222"
"pidek","PWMP","blink, wink ","3960"
"pidek","PPH","eyelash ","11397"
"pidem","PWMP","close the eyes ","11227"
"pideŋ","PWMP","to extinguish, douse a fire ","10861"
"pidik","POC","to fillip, flick with the finger ","11015"
"pidpid","PWMP","next to ","3961"
"pidut","PPH","to pinch, hold between the fingers ","11025"
"piek","PMP","peep, cheep ","11869"
"piek","PWMP","peep, cheep ","11869"
"piet","PPH","narrow, tight ","11228"
"pigeŋ","PWMP","to grip, grasp tightly ","10996"
"pihak","PWMP","one side, one half ","8588"
"pihak-an","PWMP","(gloss uncertain) ","8589"
"pihpih","PMP","cheeks, temples ","11097"
"pihpih","PWMP","cheeks, temples ","11097"
"pihpih","PCEMP","cheeks, temples ","11097"
"pihpih","PCMP","cheeks, temples ","11097"
"pija pija","PAN","some, several ","8056"
"pija pija","PMP","some, several ","8056"
"pija pija","PWMP","some, several ","8056"
"pija pija","PCEMP","some, several ","8056"
"pija pija","PCMP","some, several ","8056"
"pija pija","PEMP","some, several ","8056"
"p-ijan","PMP","when? ","2830"
"p-ijan","PWMP","when? ","2830"
"p-ijan","PCEMP","when? ","2830"
"pijan","PCMP","when? ","2831"
"pijax","PAN","interrogative of quantity: how much?, how many?; adjective of indefinite quantity: some, several, a few ","8047"
"pijax","PMP","interrogative of quantity: how much?, how many?; adjective of indefinite quantity: some, several, a few ","8047"
"pijax","PWMP","interrogative of quantity: how much?, how many?; adjective of indefinite quantity: some, several, a few ","8047"
"pijax","PCEMP","interrogative of quantity: how much?, how many?; adjective of indefinite quantity: some, several, a few ","8047"
"pijax","PCMP","interrogative of quantity: how much?, how many?; adjective of indefinite quantity: some, several, a few ","8047"
"pijax","PEMP","interrogative of quantity: how much?, how many?; adjective of indefinite quantity: some, several, a few ","8047"
"pijax","PSHWNG","interrogative of quantity: how much?, how many?; adjective of indefinite quantity: some, several, a few ","8047"
"pijiko","POC","flesh, lean part of meat; grain of wood ","3977"
"pijir, pijir-i","POC","braid, twist together ","11302"
"pijo","POC","kind of reed or cane, including Saccharum spontaneum ","11285"
"pijpij","PAN","close together ","7414"
"pijpij","PMP","close together ","7414"
"pijpij","PWMP","close together ","7414"
"pik","PWMP","click ","3971"
"pika","POC","sand, sandbank ","3966"
"pikak","PMP","make a harsh throaty sound ","3963"
"pikak","PWMP","make a harsh throaty sound ","3963"
"pikak","PCEMP","make a harsh throaty sound ","3963"
"pikak","PCMP","make a harsh throaty sound ","3963"
"pikaŋ","PMP","spread wide apart, as the legs or any two things joined at a point ","9512"
"pikaŋ","PWMP","spread wide apart, as the legs or any two things joined at a point ","9512"
"pikaŋ","PCEMP","spread wide apart, as the legs or any two things joined at a point ","9512"
"pikaŋ","PCMP","spread wide apart, as the legs or any two things joined at a point ","9512"
"pikat","PWMP","sap used as birdlime ","3964"
"pikel","PMP","bend, curve ","3967"
"pikel","PWMP","bend, curve ","3967"
"pikel","PCEMP","bend, curve ","3967"
"pikel","PCMP","bend, curve ","3967"
"pikel","PEMP","bend, curve ","3967"
"pi(ŋ)keR","PMP","bend, turn ","4008"
"pi(ŋ)keR","PWMP","bend, turn ","4008"
"pi(ŋ)keR","PCEMP","bend, turn ","4008"
"pi(ŋ)keR","PCMP","bend, turn ","4008"
"pi(ŋ)keR","PEMP","bend, turn ","4008"
"pi(ŋ)keR","POC","bend, turn ","4008"
"piket","PWMP","horsefly, large biting fly ","7580"
"piket","PWMP","sticky, adhesive ","9418"
"piki","PPH","kind of cloth ","11058"
"pikik","PMP","chirp, squeak ","3968"
"pikik","PWMP","chirp, squeak ","3968"
"pikik","PCEMP","chirp, squeak ","3968"
"pikik","PCMP","chirp, squeak ","3968"
"pikit","PMP","sticking to, attached to, joined ","6478"
"pikit","PWMP","sticking to, attached to, joined ","6478"
"pikit","PCEMP","sticking to, attached to, joined ","6478"
"pikit","PEMP","sticking to, attached to, joined ","6478"
"piŋkíq","PPH","strike two hard objects together to produce a spark ","11304"
"pikpik","PAN","sound of patting or tapping ","3969"
"pikpik","PMP","sound of patting or tapping ","3969"
"pikpik","PWMP","sound of patting or tapping ","3969"
"piku","PAN","bend, curve ","11916"
"piku","PMP","bend, curve ","11916"
"piku","PWMP","bend, curve ","11916"
"piŋkuk","POC","curved, bent ","1318"
"pi(ŋ)kuk","PMP","bend, curve ","4009"
"pi(ŋ)kuk","PWMP","bend, curve ","4009"
"pi(ŋ)kuk","PCEMP","bend, curve ","4009"
"pi(ŋ)kuk","PEMP","bend, curve ","4009"
"pi(ŋ)kuk","POC","bend, curve ","4009"
"pikul","PMP","bend, curve ","10949"
"pikul","PWMP","bend, curve ","10949"
"pikul","PCEMP","bend, curve ","10949"
"pikul","PCMP","bend, curve ","10949"
"piŋkuŋ","PWMP","bent, curved ","4002"
"pikuq","PAN","to bend, curve; bent, curved ","7172"
"pikuq","PMP","to bend, curve; bent, curved ","7172"
"pikuq","PWMP","to bend, curve; bent, curved ","7172"
"pikuq","PCEMP","to bend, curve; bent, curved ","7172"
"pikuq","PEMP","to bend, curve; bent, curved ","7172"
"pikuq","POC","to bend, curve; bent, curved ","7172"
"pikuq","PPH","kind of children’s game ","10950"
"pikut","PMP","to bend over, as a person ","11059"
"pikut","PWMP","to bend over, as a person ","11059"
"pikut","PCEMP","to bend over, as a person ","11059"
"pikut","PCMP","to bend over, as a person ","11059"
"pilaɁ","PMP","scar ","3973"
"pilaɁ","PWMP","scar ","3973"
"pilaɁ","PCEMP","scar ","3973"
"pilaɁ","PEMP","scar ","3973"
"pilaɁ","POC","scar ","3973"
"pilak","PWMP","force open ","3972"
"pilak","POC","to flash, of lightning ","1139"
"pilat","PWMP","scar ","8590"
"pilat","POC","open the eyes wide ","1143"
"pilat","POC","scar ","1145"
"pilantik","PWMP","spring-set spear trap ","9414"
"piláy-en","PPH","to cripple, disable someone ","10865"
"pili","POC","value, price ","1170"
"piliŋ","POC","to roll ","1172"
"piliq","PAN","to choose, to select; to pick out ","8112"
"piliq","PMP","to choose, to select; to pick out ","8112"
"piliq","PWMP","to choose, to select; to pick out ","8112"
"piliq","PCEMP","to choose, to select; to pick out ","8112"
"piliq","PCMP","to choose, to select; to pick out ","8112"
"piliq","PEMP","to choose, to select; to pick out ","8112"
"piliq","POC","to choose, to select; to pick out ","8112"
"piliq piliq","PMP","(gloss uncertain) ","8130"
"piliq piliq","PWMP","(gloss uncertain) ","8130"
"piliq piliq","PCEMP","(gloss uncertain) ","8130"
"piliq piliq","PEMP","(gloss uncertain) ","8130"
"piliq piliq","POC","(gloss uncertain) ","8130"
"piliq-an","PMP","(gloss uncertain) ","8127"
"piliq-an","PWMP","(gloss uncertain) ","8127"
"piliq-an","PCEMP","(gloss uncertain) ","8127"
"piliq-an","PEMP","(gloss uncertain) ","8127"
"piliq-an","POC","(gloss uncertain) ","8127"
"piliq-en","PWMP","be chosen, selected; what is chosen, choice ","8128"
"piliq-i","PAN","choose it! ","8129"
"piliq-i","PMP","choose it! ","8129"
"piliq-i","PWMP","choose it! ","8129"
"piliq-i","PCEMP","choose it! ","8129"
"piliq-i","PEMP","choose it! ","8129"
"piliq-i","POC","choose it! ","8129"
"pilis","PWMP","temple, side of the head ","8879"
"pilit","PMP","paste, stick to ","7557"
"pilit","PWMP","paste, stick to ","7557"
"pilit","PCEMP","paste, stick to ","7557"
"pilit","PEMP","paste, stick to ","7557"
"pilit","POC","paste, stick to ","7557"
"pilit","POC","to peel by hand ","11303"
"pilit-en","PPH","force someone to do something ","7556"
"pilolo","POC","curved, crooked ","3974"
"piloR","POC","blind ","1159"
"pilpil","PWMP","pound on, hit, beat, or crush ","10909"
"pilu","PMP","a large marine fish, the jackfish or trevally ","9342"
"pilu","PWMP","a large marine fish, the jackfish or trevally ","9342"
"pilu","PCEMP","a large marine fish, the jackfish or trevally ","9342"
"pilu","PEMP","a large marine fish, the jackfish or trevally ","9342"
"pilu","POC","a large marine fish, the jackfish or trevally ","9342"
"piluk","PAN","crippled; bent or twisted, of the leg or foot ","7250"
"piluk","PMP","crippled; bent or twisted, of the leg or foot ","7250"
"piluk","PWMP","crippled; bent or twisted, of the leg or foot ","7250"
"piluk","POC","curly, to curl ","1176"
"pilu-pilu","POC","small trevally varieties ","9343"
"piluq","PMP","to fold ","3975"
"piluq","PWMP","to fold ","3975"
"piluq","PCEMP","to fold ","3975"
"piluq","PEMP","to fold ","3975"
"piluq","POC","to fold ","3975"
"pina","POC","shellfish sp. ","1187"
"p<in>a-","PWMP","caused (something to happen) ","9462"
"p<in>a-kaen","PAN","was fed by someone ","8020"
"p<in>a-kaen","PMP","was fed by someone ","8020"
"p<in>a-kaen","PWMP","was fed by someone ","8020"
"p<in>anaq","PAN","shoot with a bow ","6476"
"p<in>aŋan","PMP","food; to feed, nourish ","3890"
"p<in>aŋan","PCEMP","food; to feed, nourish ","3890"
"p<in>aŋan","PEMP","food; to feed, nourish ","3890"
"p<in>aŋan","POC","food; to feed, nourish ","3890"
"p<in>aqis","PWMP","fish wrapped in banana leaf and cooked over hot coals ","7413"
"p<in>atay","PWMP","was killed ","58"
"pin-duha","PMP","(gloss uncertain) ","7898"
"pin-duha","PWMP","(gloss uncertain) ","7898"
"pin-duSa","PAN","(gloss uncertain) ","7897"
"pine","POC","female ","6943"
"p<in>enuq","PWMP","filled ","6994"
"p<in>espes","PAN","was massaged by someone ","10890"
"pini","PWMP","a bird, the swallow ","8290"
"p<in>iliq","PWMP","was chosen; what was chosen ","8125"
"pinis","PWMP","a bird, the swallow ","8292"
"pinsan","PPH","first cousin ","11174"
"pi(n)tas","PWMP","to cut across, cut off ","10997"
"pin-telu","PWMP","three times ","8433"
"pinu","POC","fold over ","8309"
"pinuan","POC","a tree: Macaranga spp. ","11286"
"p<in>uket","PWMP","was caught with a dragnet ","8405"
"p<in>usej","PPH","kind of weaving pattern for basketry ","7939"
"pinut","POC","skin, bark ","11344"
"piNay","PAN","lame, crippled ","10862"
"piNay","PMP","lame, crippled ","10862"
"piNay","PWMP","lame, crippled ","10862"
"piŋ(e)qut","PMP","nasal mucus, snot ","9419"
"piŋ(e)qut","PWMP","nasal mucus, snot ","9419"
"piŋ(e)qut","PCEMP","nasal mucus, snot ","9419"
"piŋ(e)qut","PCMP","nasal mucus, snot ","9419"
"piŋi","PAN","cheek ","4001"
"piŋi","PMP","cheek ","4001"
"piŋi","PWMP","cheek ","4001"
"piŋil","PWMP","ankle ","11839"
"piŋus","PMP","nasal mucus, snot ","4007"
"piŋus","PWMP","nasal mucus, snot ","4007"
"piŋus","PCEMP","nasal mucus, snot ","4007"
"piŋus","PCMP","nasal mucus, snot ","4007"
"piok","POC","peep, cheep ","11870"
"pipi","PAN","female genitalia (child’s word?) ","8131"
"pipi","PMP","female genitalia (child’s word?) ","8131"
"pipi","PWMP","female genitalia (child’s word?) ","8131"
"pipiq","PWMP","flat ","3978"
"pipiqit","PWMP","kind of small bird, probably finch or sparrow ","11041"
"pipirua","POC","whirlwind, waterspout ","11305"
"pipiR","POC","lip ","1238"
"pipis","POC","sprinkle water on something ","1258"
"pipis","PMP","to crush or mash between two hard surfaces ","10910"
"pipis","PWMP","to crush or mash between two hard surfaces ","10910"
"pipis","PCEMP","to crush or mash between two hard surfaces ","10910"
"pipis","PCMP","to crush or mash between two hard surfaces ","10910"
"pipit","PWMP","kind of wind instrument ","3979"
"pipit","PWMP","genitals of a young child ","10887"
"pi-pitu","PAN","seven each ","8318"
"pi-pitu","PMP","seven each ","8318"
"pi-pitu","PWMP","seven each ","8318"
"piqak","PWMP","to split, separate sections ","11026"
"piqaŋ","PPH","crippled, lame ","11042"
"piqek","PMP","baby chick; to peep, of chicks ","10866"
"piqek","PWMP","baby chick; to peep, of chicks ","10866"
"piqek-piqek","PWMP","peeping of chicks ","10867"
"piqpiq","PPH","wash clothes by pounding on river rocks ","10911"
"piras","POC","scar ","1229"
"piras","POC","immature stage of coconut or areca nut (?) ","6973"
"piri","POC","pithy ball inside sprouted coconut, coconut endosperm ","3981"
"piriŋ","POC","side, edge ","1113"
"piriŋ","POC","side, edge ","1251"
"piriŋ","POC","to stone, throw a stone at ","1253"
"piri-piri","POC","twine round and round; thing made by braiding ","3983"
"pirit","PMP","plait a cord, twist, wrap around ","3982"
"pirit","PWMP","plait a cord, twist, wrap around ","3982"
"pirit","PCEMP","plait a cord, twist, wrap around ","3982"
"pirit","PEMP","plait a cord, twist, wrap around ","3982"
"pirit","POC","plait a cord, twist, wrap around ","3982"
"piro","POC","twist together ","3984"
"piro-a","POC","twist together ","3985"
"piRa","POC","roe, eggs of fish or crustacean ","1225"
"piRa","POC","sailfin tang: Zebrasoma veliferum ","11345"
"piRah","PMP","roe, eggs of fish or crustacean ","7519"
"piRah","PWMP","roe, eggs of fish or crustacean ","7519"
"piRah","PCEMP","roe, eggs of fish or crustacean ","7519"
"piRah","PEMP","roe, eggs of fish or crustacean ","7519"
"piRah-an","PMP","be laden with roe, of a fish or crustacean ","7522"
"piRah-an","PWMP","be laden with roe, of a fish or crustacean ","7522"
"piRaq","PPH","squeeze out juice, wring out water ","7517"
"piRaq","POC","wild taro, elephant-ear or itching taro, Alocasia spp. ","1220"
"piRaS","PAN","roe, eggs of fish or crustacean ","7518"
"piRaS-an","PAN","be laden with roe, of a fish or crustacean ","7521"
"piReket","PWMP","sticky, adhesive ","3980"
"piRiŋ","POC","dark hue, possibly dark red ","1247"
"piRpiR","PWMP","side, edge, border ","10912"
"piRpiR","PWMP","to shake off water droplets ","11230"
"pi(R)sa","PWMP","boil, carbuncle ","4006"
"piRu","POC","fan palm: Licuala Rumphii ","1256"
"piRu-piRu","POC","sailfish: Istiophoridae ","11346"
"pis","PWMP","hiss ","3991"
"pisak","POC","to split ","1261"
"pisak","PPH","muddy ","11011"
"pisan","PWMP","to unite, unify; first cousin ","3986"
"pisaq","PWMP","to split ","11027"
"pisaw","PMP","kind of knife or machete ","10939"
"pisaw","PWMP","kind of knife or machete ","10939"
"pisaw","PCEMP","kind of knife or machete ","10939"
"pisaw","PEMP","kind of knife or machete ","10939"
"pisaw","POC","kind of knife or machete ","10939"
"pisel","PAN","pinch, squeeze; knead ","11012"
"pisel","PMP","pinch, squeeze; knead ","11012"
"pisel","PWMP","pinch, squeeze; knead ","11012"
"pisel-en","PPH","to squeeze or press with the hand ","11013"
"pis(e)ŋí","PPH","cheeks ","8880"
"pisi ni mata","POC","eyelash ","11367"
"pisi","POC","entangle, snarl, tie up, wind around, wrap ","3988"
"pisi","POC","to fart ","3989"
"pisik","PWMP","split, cleave ","3987"
"pisik","POC","to peel ","1264"
"pisiko","POC","flesh, lean part of meat; grain of wood ","11347"
"piso","POC","kind of wild cane with edible flower head ","3990"
"piso","POC","navel ","7941"
"pispis","PAN","hair on the temples ","10913"
"pispis","PMP","hair on the temples ","10913"
"pispis","PWMP","hair on the temples ","10913"
"pispis","PWMP","shrill sound of an insect, probably cricket or cicada ","10914"
"pispis","PWMP","to sprinkle, shake off water ","10915"
"pispis-an","PWMP","(gloss uncertain) ","10916"
"piSpiS","PAN","cheeks, temples ","7516"
"pit","PWMP","peep, twitter ","3997"
"pintak","POC","break, split ","1273"
"pi(n)tak","PMP","split ","4003"
"pi(n)tak","PWMP","split ","4003"
"pi(n)tak","PCEMP","split ","4003"
"pi(n)tak","PEMP","split ","4003"
"pi(n)tak","POC","split ","4003"
"pitak","PMP","mud ","3992"
"pitak","PWMP","mud ","3992"
"pitak","PCEMP","mud ","3992"
"pitak","PCMP","mud ","3992"
"pitak","PEMP","mud ","3992"
"pitak","POC","mud ","3992"
"pitak","PWMP","storage container for paddy ","3993"
"pitak","PMP","split ","11398"
"pitak","PWMP","split ","11398"
"pitak","PCEMP","split ","11398"
"pitak","PEMP","split ","11398"
"pitak","POC","split ","11398"
"pintal","PWMP","to twist strands together (?) ","11229"
"pitaquR","POC","a shore tree: Calophyllum inophyllum ","1276"
"pintás","PPH","curse, hex; to bewitch; to criticize, find fault with ","11040"
"pite","POC","squeeze to extract juice ","11306"
"pitek","PPH","mud ","3994"
"piti","POC","to crack ","11307"
"pintik","POC","snare, noose trap; spring up suddenly, jerk up (as a fishing line or noose trap) ","1286"
"pi(n)tik","PMP","throb, beat ","4004"
"pi(n)tik","PWMP","throb, beat ","4004"
"pi(n)tik","PCEMP","throb, beat ","4004"
"pi(n)tik","PEMP","throb, beat ","4004"
"pi(n)tik","POC","throb, beat ","4004"
"pitik","PMP","to fillip, flick with the finger ","11014"
"pitik","PWMP","to fillip, flick with the finger ","11014"
"pitik","PCEMP","to fillip, flick with the finger ","11014"
"pitik","PCMP","to fillip, flick with the finger ","11014"
"pitik","PEMP","to fillip, flick with the finger ","11014"
"pitik","POC","to fillip, flick with the finger ","11014"
"pitik","POC","lightning ","11295"
"pitik-pitik","POC","jump repeatedly; knock or fillip repeatedly ","1287"
"pitolon","POC","hungry ","3995"
